pos_x,pos_y
183.18185424804688,244.2260284423828
184.7229766845703,244.19354248046875
186.26193237304688,244.16131591796875
187.7991943359375,244.1293182373047
189.3416748046875,244.09718322753906
190.88096618652344,244.065185546875
192.4151153564453,244.033447265625
193.94419860839844,244.00184631347656
195.46810913085938,243.97073364257812
196.98680114746094,243.93983459472656
198.5003204345703,243.90908813476562
200.00901794433594,243.8789520263672
201.5128173828125,243.84902954101562
203.1266632080078,243.81687927246094
204.7347412109375,243.78500366210938
206.33717346191406,243.75332641601562
207.93409729003906,243.72169494628906
209.52806091308594,243.69039916992188
211.1197967529297,243.65939331054688
212.7096710205078,243.62841796875
214.30221557617188,243.59808349609375
215.888671875,243.56857299804688
217.46791076660156,243.53961181640625
219.039794921875,243.5115966796875
220.60430908203125,243.48434448242188
222.1616973876953,243.45797729492188
223.71200561523438,243.43301391601562
225.25521850585938,243.40919494628906
226.79066467285156,243.38751220703125
228.31881713867188,243.36807250976562
229.8401336669922,243.35110473632812
231.35487365722656,243.3367919921875
232.86273193359375,243.32525634765625
234.3634033203125,243.31703186035156
235.9636993408203,243.31263732910156
237.55625915527344,243.31224060058594
239.14085388183594,243.3161163330078
240.7176055908203,243.3248291015625
242.28659057617188,243.3376007080078
243.8480224609375,243.35398864746094
245.40174865722656,243.37306213378906
246.94786071777344,243.39378356933594
248.48638916015625,243.4158477783203
250.01748657226562,243.43885803222656
251.54122924804688,243.4612274169922
253.0572967529297,243.4829559326172
254.5662384033203,243.5037841796875
256.0680236816406,243.52272033691406
257.66204833984375,243.54159545898438
259.2474060058594,243.55889892578125
260.8247985839844,243.57440185546875
262.3940734863281,243.5884246826172
263.9549865722656,243.6011505126953
265.50775146484375,243.6122283935547
267.05255126953125,243.62173461914062
268.58953857421875,243.6298370361328
270.11810302734375,243.63668823242188
271.6390686035156,243.64205932617188
273.1520080566406,243.64561462402344
274.6571350097656,243.64718627929688
276.2477722167969,243.6468505859375
277.8293151855469,243.6448974609375
279.4020690917969,243.64129638671875
280.9661560058594,243.63671875
282.5215148925781,243.63108825683594
284.06854248046875,243.62445068359375
285.60675048828125,243.6162567138672
287.13616943359375,243.60641479492188
288.6571960449219,243.59384155273438
290.1695251464844,243.57806396484375
291.6738586425781,243.56007385253906
293.2574157714844,243.53982543945312
294.8318176269531,243.51840209960938
296.3966979980469,243.4964599609375
297.9523010253906,243.47476196289062
299.4993591308594,243.45306396484375
301.03741455078125,243.43101501464844
302.5668029785156,243.40904235839844
304.087158203125,243.3870086669922
305.59918212890625,243.3645477294922
307.1026916503906,243.34132385253906
308.6805114746094,243.3154754638672
310.2489318847656,243.2887420654297
311.8079528808594,243.25999450683594
313.357666015625,243.22897338867188
314.8985900878906,243.19580078125
316.43060302734375,243.16024780273438
317.9536437988281,243.12185668945312
319.4678649902344,243.08018493652344
320.97332763671875,243.0353546142578
322.5486755371094,242.98480224609375
324.1161804199219,242.93191528320312
325.6799621582031,242.8754425048828
327.2448425292969,242.8141632080078
328.8127746582031,242.7482452392578
330.36822509765625,242.6783447265625
331.9101867675781,242.60330200195312
333.438720703125,242.52198791503906
334.9532775878906,242.43043518066406
336.4545593261719,242.3245086669922
338.0162048339844,242.1961212158203
339.5621337890625,242.04603576660156
341.09234619140625,241.8737030029297
342.6055908203125,241.6758575439453
344.1025390625,241.45343017578125
345.58233642578125,241.20582580566406
347.113037109375,240.9171142578125
348.6236572265625,240.59996032714844
350.1132507324219,240.2516632080078
351.58184814453125,239.87396240234375
353.02716064453125,239.4633331298828
354.5130920410156,238.99951171875
355.97216796875,238.4999237060547
357.4036865234375,237.9654998779297
358.8069763183594,237.3972930908203
360.2369384765625,236.7641143798828
361.63140869140625,236.09104919433594
362.9896240234375,235.37948608398438
364.31317138671875,234.6349334716797
365.6012268066406,233.85870361328125
366.9036865234375,233.01634216308594
368.165283203125,232.14022827148438
369.3863220214844,231.23390197753906
370.5679626464844,230.29986572265625
371.75323486328125,229.29995727539062
372.8951721191406,228.27371215820312
373.99053955078125,227.22076416015625
375.0380554199219,226.14227294921875
376.0763244628906,224.9973907470703
377.0621337890625,223.82798767089844
377.9950256347656,222.63632202148438
378.9031677246094,221.3764190673828
379.755126953125,220.0972137451172
380.5507507324219,218.799560546875
381.2923889160156,217.4782257080078
381.98126220703125,216.13034057617188
382.6172790527344,214.75515747070312
383.2008361816406,213.3511962890625
383.7323913574219,211.91822814941406
384.2091979980469,210.45518493652344
384.6300048828125,208.96337890625
384.9815979003906,207.49900817871094
385.2777099609375,206.0123291015625
385.5165710449219,204.50860595703125
385.69268798828125,202.99343872070312
385.8040466308594,201.4744873046875
385.8517150878906,199.9563751220703
385.8334045410156,198.44100952148438
385.7522888183594,196.9306640625
385.6100769042969,195.42787170410156
385.4073181152344,193.93504333496094
385.1429748535156,192.4557647705078
384.8081970214844,190.9381866455078
384.41131591796875,189.4411163330078
383.9591064453125,187.96359252929688
383.4515075683594,186.50558471679688
382.8905334472656,185.0674591064453
382.2789611816406,183.64797973632812
381.6142578125,182.24766540527344
380.8975830078125,180.8674774169922
380.1546325683594,179.5590057373047
379.35986328125,178.2750701904297
378.5133972167969,177.01780700683594
377.6144714355469,175.79080200195312
376.666748046875,174.59332275390625
375.672607421875,173.42608642578125
374.6337585449219,172.29000854492188
373.550048828125,171.1866455078125
372.4218444824219,170.11634826660156
371.2947692871094,169.11294555664062
370.1257019042969,168.1387481689453
368.91717529296875,167.1884307861328
367.6670227050781,166.2628173828125
366.4281005859375,165.39157104492188
365.1517333984375,164.5392608642578
363.8375244140625,163.7106475830078
362.5390319824219,162.9352569580078
361.2003173828125,162.18414306640625
359.8261413574219,161.45452880859375
358.47369384765625,160.77523803710938
357.08489990234375,160.1207733154297
355.66259765625,159.49072265625
354.2656555175781,158.91629028320312
352.8347473144531,158.3699493408203
351.3717956542969,157.84877014160156
349.9461364746094,157.3726806640625
348.49224853515625,156.9180450439453
347.0096435546875,156.48239135742188
345.4994812011719,156.0672607421875
344.0357666015625,155.68875122070312
342.5483703613281,155.33120727539062
341.0373840332031,154.99258422851562
339.5030212402344,154.67616271972656
338.02490234375,154.3949737548828
336.5270080566406,154.1327667236328
335.0097351074219,153.89271545410156
333.4745788574219,153.67628479003906
331.9238586425781,153.48426818847656
330.3585205078125,153.32106018066406
328.8636779785156,153.19186401367188
327.35662841796875,153.0889129638672
325.83770751953125,153.0098876953125
324.30633544921875,152.95343017578125
322.76251220703125,152.91893005371094
321.206298828125,152.90504455566406
319.6374816894531,152.9097137451172
318.05633544921875,152.93231201171875
316.5517272949219,152.96829223632812
315.03558349609375,153.01695251464844
313.5084228515625,153.07688903808594
311.9701843261719,153.1446533203125
310.42083740234375,153.21852111816406
308.8605651855469,153.29750061035156
307.2895202636719,153.3810272216797
305.70751953125,153.46849060058594
304.2085266113281,153.5535125732422
302.7001037597656,153.640869140625
301.1820983886719,153.72999572753906
299.6549072265625,153.82052612304688
298.1188659667969,153.91175842285156
296.5738525390625,154.00279235839844
295.02093505859375,154.09295654296875
293.46051025390625,154.1809844970703
291.892578125,154.26638793945312
290.3175048828125,154.348876953125
288.7351379394531,154.42727661132812
287.1457824707031,154.5011444091797
285.5495300292969,154.56944274902344
284.0467834472656,154.62864685058594
282.5382385253906,154.68267822265625
281.0239562988281,154.73081970214844
279.5040283203125,154.7733917236328
277.9787292480469,154.8101348876953
276.44842529296875,154.84100341796875
274.9135437011719,154.86611938476562
273.3742980957031,154.88491821289062
271.83087158203125,154.89712524414062
270.28326416015625,154.90249633789062
268.73193359375,154.9003143310547
267.1769714355469,154.8907470703125
265.6186218261719,154.8727264404297
264.05694580078125,154.8461151123047
262.4919738769531,154.8106689453125
260.92401123046875,154.76614379882812
259.3531494140625,154.7117462158203
257.7792663574219,154.64793395996094
256.2026062011719,154.57501220703125
254.62342834472656,154.49398803710938
253.040771484375,154.40939331054688
251.45391845703125,154.32749938964844
249.8628387451172,154.25286865234375
248.26788330078125,154.18707275390625
246.6691436767578,154.1314239501953
245.06666564941406,154.086669921875
243.46078491210938,154.0507354736328
241.9591064453125,154.0219268798828
240.45501708984375,153.99575805664062
238.94825744628906,153.97036743164062
237.43968200683594,153.94219970703125
235.92930603027344,153.9093780517578
234.41738891601562,153.8714141845703
232.90382385253906,153.82757568359375
231.3885040283203,153.77755737304688
229.8717803955078,153.7219696044922
228.3538360595703,153.65980529785156
226.83477783203125,153.5894317626953
225.31455993652344,153.5106201171875
223.79356384277344,153.42308044433594
222.27171325683594,153.32705688476562
220.74916076660156,153.22154235839844
219.2259521484375,153.1068878173828
217.701904296875,152.984619140625
216.17726135253906,152.8533935546875
214.65208435058594,152.7133331298828
213.12637329101562,152.56552124023438
211.60015869140625,152.40945434570312
210.07351684570312,152.24464416503906
208.54656982421875,152.07086181640625
207.02145385742188,151.88778686523438
205.49998474121094,151.6944580078125
203.97850036621094,151.49029541015625
202.4562530517578,151.27439880371094
200.9342803955078,151.04739379882812
199.4131622314453,150.8080291748047
197.89300537109375,150.55612182617188
196.37387084960938,150.2912139892578
194.85549926757812,150.01400756835938
193.33811950683594,149.72450256347656
191.82225036621094,149.42225646972656
190.30824279785156,149.10606384277344
188.79678344726562,148.77389526367188
187.2877960205078,148.42623901367188
185.78097534179688,148.0643310546875
184.27658081054688,147.68869018554688
182.77455139160156,147.29998779296875
181.2754364013672,146.89793395996094
179.77920532226562,146.48269653320312
178.28587341308594,146.05442810058594
176.79505920410156,145.6145477294922
175.30645751953125,145.1643829345703
173.8206787109375,144.7036895751953
172.33750915527344,144.23304748535156
170.85682678222656,143.75282287597656
169.37844848632812,143.26405334472656
167.9022216796875,142.76792907714844
166.42831420898438,142.26434326171875
164.9571075439453,141.7533416748047
163.48910522460938,141.23597717285156
162.02476501464844,140.71372985839844
160.56594848632812,140.18771362304688
159.11495971679688,139.6589813232422
157.67271423339844,139.1280059814453
156.2385711669922,138.59519958496094
154.8120880126953,138.0620880126953
153.3931427001953,137.52978515625
151.98101806640625,136.99935913085938
150.57505798339844,136.4720001220703
149.07447814941406,135.912109375
147.57952880859375,135.36007690429688
146.08956909179688,134.81893920898438
144.60365295410156,134.2906494140625
143.1207275390625,133.77890014648438
141.6399688720703,133.2877655029297
140.160400390625,132.82147216796875
138.68203735351562,132.38299560546875
137.2046356201172,131.97340393066406
135.7286376953125,131.59146118164062
134.25404357910156,131.23867797851562
132.78199768066406,130.91702270507812
131.21461486816406,130.6102294921875
129.6503448486328,130.34326171875
128.0902099609375,130.1143035888672
126.53498077392578,129.9237060546875
124.98555755615234,129.77362060546875
123.44249725341797,129.6591796875
121.90727233886719,129.58172607421875
120.38078308105469,129.54251098632812
118.86309814453125,129.53643798828125
117.3545150756836,129.56004333496094
115.7621078491211,129.61402893066406
114.18099212646484,129.69711303710938
112.61187744140625,129.8102264404297
111.05467987060547,129.9515380859375
109.510009765625,130.12078857421875
107.97802734375,130.31712341308594
106.45957946777344,130.54428100585938
104.95442199707031,130.80227661132812
103.46233367919922,131.08944702148438
101.98413848876953,131.40623474121094
100.51901245117188,131.7491455078125
98.984619140625,132.14576721191406
97.46617889404297,132.5745086669922
95.9633560180664,133.0345001220703
94.47512817382812,133.52279663085938
93.00145721435547,134.03892517089844
91.54161071777344,134.5819549560547
90.09622955322266,135.15235900878906
88.66449737548828,135.74880981445312
87.24732971191406,136.3729705810547
85.84429168701172,137.0245361328125
84.45500183105469,137.70252990722656
83.08039855957031,138.407958984375
81.71671295166016,139.13723754882812
80.36625671386719,139.89303588867188
79.02544403076172,140.67181396484375
77.69644927978516,141.4766082763672
76.37844848632812,142.3055877685547
75.06890869140625,143.15586853027344
73.77059936523438,144.02999877929688
72.48162841796875,144.92596435546875
71.20330047607422,145.8443603515625
69.9359359741211,146.78472900390625
68.6808090209961,147.74623107910156
67.43883514404297,148.72726440429688
66.2118911743164,149.7250213623047
65.00359344482422,150.73837280273438
63.814388275146484,151.76473999023438
62.644683837890625,152.80296325683594
61.495426177978516,153.85195922851562
60.36546325683594,154.9099578857422
59.25465393066406,155.97618103027344
58.16250228881836,157.0499725341797
57.08836364746094,158.13063049316406
56.03242874145508,159.21798706054688
54.993927001953125,160.3115234375
53.97224044799805,161.41049194335938
52.91090774536133,162.57530212402344
51.866764068603516,163.74447631835938
50.839195251464844,164.91749572753906
49.82672882080078,166.09483337402344
48.82944107055664,167.27674865722656
47.84572982788086,168.46258544921875
46.87324905395508,169.65155029296875
45.91303634643555,170.84315490722656
44.963890075683594,172.03591918945312
44.028175354003906,173.22833251953125
43.10088348388672,174.4193115234375
42.18077087402344,175.60667419433594
41.220916748046875,176.85301208496094
40.26910400390625,178.0961151123047
39.326438903808594,179.333740234375
38.39537048339844,180.5618896484375
37.475765228271484,181.7789306640625
36.56510543823242,182.98446655273438
35.659908294677734,184.18182373046875
34.71103286743164,185.43084716796875
33.75669860839844,186.6787109375
32.80853271484375,187.90676879882812
31.86726188659668,189.11361694335938
30.932697296142578,190.2998504638672
29.959712982177734,191.51986694335938
28.99327850341797,192.71881103515625
28.031709671020508,193.89593505859375
27.073505401611328,195.05068969726562
26.072839736938477,196.23464965820312
25.071359634399414,197.39492797851562
24.069917678833008,198.527099609375
23.025354385375977,199.67626953125
21.978530883789062,200.7896728515625
20.926368713378906,201.86233520507812
19.822946548461914,202.93679809570312
18.703645706176758,203.96693420410156
17.56663703918457,204.95762634277344
16.363008499145508,205.94094848632812
15.137581825256348,206.87481689453125
13.890106201171875,207.7559814453125
12.620344161987305,208.58033752441406
11.329157829284668,209.3452911376953
9.966455459594727,210.07435607910156
8.585039138793945,210.7373046875
7.187626838684082,211.33409118652344
5.775722980499268,211.86293029785156
4.30145263671875,212.34535217285156
2.819786548614502,212.7611083984375
1.333705186843872,213.1138458251953
-0.15353813767433167,213.40638732910156
-1.6397022008895874,213.6415557861328
-3.175297260284424,213.82444763183594
-4.705039978027344,213.94789123535156
-6.226273059844971,214.0118408203125
-7.736410617828369,214.0141143798828
-9.284455299377441,213.95266723632812
-10.814640998840332,213.8234100341797
-12.324549674987793,213.630615234375
-13.809700012207031,213.36717224121094
-15.316849708557129,213.03009033203125
-16.801183700561523,212.62786865234375
-18.262535095214844,212.15945434570312
-19.700422286987305,211.626953125
-21.111879348754883,211.0230712890625
-22.49515151977539,210.35072326660156
-23.84649085998535,209.60964965820312
-25.159603118896484,208.79684448242188
-26.43238639831543,207.91741943359375
-27.656394958496094,206.97247314453125
-28.82680892944336,205.96487426757812
-29.94113540649414,204.89556884765625
-30.998065948486328,203.7674102783203
-31.993032455444336,202.58319091796875
-32.922210693359375,201.3461456298828
-33.7825813293457,200.0595703125
-34.576812744140625,198.72935485839844
-35.28440856933594,197.40243530273438
-35.939701080322266,196.0398406982422
-36.54439163208008,194.64178466796875
-37.094017028808594,193.20513916015625
-37.56943893432617,191.7792510986328
-37.98854446411133,190.3178253173828
-38.351314544677734,188.82264709472656
-38.642459869384766,187.34751892089844
-38.877315521240234,185.8427276611328
-39.04922103881836,184.30918884277344
-39.15745544433594,182.8029327392578
-39.20634841918945,181.268798828125
-39.20011901855469,179.764404296875
-39.14100646972656,178.2329559326172
-39.037288665771484,176.73162841796875
-38.88362121582031,175.2016143798828
-38.69118118286133,173.7038116455078
-38.450992584228516,172.17579650878906
-38.17460632324219,170.68374633789062
-37.852115631103516,169.16468811035156
-37.49864196777344,167.68728637695312
-37.09992980957031,166.18800354003906
-36.675655364990234,164.73744201660156
-36.209693908691406,163.2700958251953
-35.6986083984375,161.78860473632812
-35.172725677490234,160.36553955078125
-34.604835510253906,158.9313201904297
-33.9979248046875,157.488525390625
-33.38416290283203,156.1095733642578
-32.73288345336914,154.72457885742188
-32.04005432128906,153.33570861816406
-31.30656623840332,151.94387817382812
-30.5748233795166,150.6228790283203
-29.80767822265625,149.30055236816406
-29.004987716674805,147.97799682617188
-28.163837432861328,146.65733337402344
-27.284990310668945,145.3395233154297
-26.421911239624023,144.09764099121094
-25.528610229492188,142.85662841796875
-24.608938217163086,141.61489868164062
-23.666736602783203,140.37013244628906
-22.70346450805664,139.120849609375
-21.72060775756836,137.86697387695312
-20.778261184692383,136.68252563476562
-19.81931495666504,135.4936065673828
-18.843534469604492,134.3006591796875
-17.85169792175293,133.10397338867188
-16.844226837158203,131.90231323242188
-15.822434425354004,130.69627380371094
-14.787216186523438,129.484375
-13.805644035339355,128.3421630859375
-12.814242362976074,127.19418334960938
-11.813797950744629,126.0392837524414
-10.80558967590332,124.87701416015625
-9.790135383605957,123.70694732666016
-8.767812728881836,122.52883911132812
-7.738840579986572,121.34304809570312
-6.703148365020752,120.1493911743164
-5.661494731903076,118.9481430053711
-4.620030403137207,117.7469253540039
-3.580881118774414,116.54873657226562
-2.538541316986084,115.34698486328125
-1.4917287826538086,114.13953399658203
-0.43945199251174927,112.9261245727539
0.5473958253860474,111.7885513305664
1.5392507314682007,110.64518737792969
2.5366904735565186,109.49613189697266
3.5387351512908936,108.34172821044922
4.5461039543151855,107.18061828613281
5.558318138122559,106.01395416259766
6.574958801269531,104.84185028076172
7.596091270446777,103.66411590576172
8.621532440185547,102.48179626464844
9.650782585144043,101.29469299316406
10.683259963989258,100.10301971435547
11.718212127685547,98.90641784667969
12.756065368652344,97.70481872558594
13.79694652557373,96.49888610839844
14.840932846069336,95.28872680664062
15.888426780700684,94.07418060302734
16.93872833251953,92.85494232177734
17.992084503173828,91.63130187988281
18.973140716552734,90.4910659790039
19.956619262695312,89.34680938720703
20.942800521850586,88.19873046875
21.931987762451172,87.04718780517578
22.92400360107422,85.89179229736328
23.918550491333008,84.73214721679688
24.915485382080078,83.56818389892578
25.91420555114746,82.39970397949219
26.91511344909668,81.2267837524414
27.918338775634766,80.04943084716797
28.923343658447266,78.86739349365234
29.930164337158203,77.6805191040039
30.938888549804688,76.4888916015625
31.94942855834961,75.29292297363281
32.962158203125,74.09223937988281
33.976806640625,72.88676452636719
34.99295425415039,71.67616271972656
36.00969696044922,70.46002960205078
37.02619552612305,69.2374267578125
38.04071044921875,68.00679016113281
39.05056381225586,66.76651763916016
40.05393600463867,65.51496124267578
41.050472259521484,64.25159454345703
42.03972625732422,62.97666931152344
43.020973205566406,61.690086364746094
43.993377685546875,60.39076232910156
44.881317138671875,59.17911911010742
45.75957489013672,57.95548629760742
46.62807846069336,56.72010803222656
47.486995697021484,55.473426818847656
48.335609436035156,54.21495819091797
49.17360305786133,52.94455337524414
50.002235412597656,51.66313934326172
50.82204818725586,50.37185287475586
51.633766174316406,49.070491790771484
52.43606948852539,47.75849914550781
53.229515075683594,46.43678665161133
54.01555252075195,45.1055908203125
54.79502487182617,43.7657470703125
55.56828689575195,42.417964935302734
56.335540771484375,41.062034606933594
57.09596633911133,39.69754409790039
57.849937438964844,38.32474136352539
58.59727096557617,36.943843841552734
59.33870315551758,35.55534362792969
60.07428741455078,34.15898513793945
60.802616119384766,32.75466537475586
61.525089263916016,31.342519760131836
62.241092681884766,29.923925399780273
62.94872283935547,28.502883911132812
63.64692306518555,27.079601287841797
64.33679962158203,25.651500701904297
65.01993560791016,24.217439651489258
65.69661712646484,22.777008056640625
66.36737823486328,21.330183029174805
67.0323257446289,19.876707077026367
67.69147491455078,18.416873931884766
68.34520721435547,16.95053482055664
68.99337768554688,15.477367401123047
69.63568115234375,13.997309684753418
70.27271270751953,12.51057243347168
70.90426635742188,11.01736068725586
71.52959442138672,9.517326354980469
72.14690399169922,8.009772300720215
72.7557144165039,6.494219779968262
73.30644226074219,5.098242282867432
73.85086059570312,3.6962974071502686
74.3885269165039,2.2881789207458496
74.91888427734375,0.8739025592803955
75.44100952148438,-0.5468935966491699
75.9543685913086,-1.9743003845214844
76.45887756347656,-3.4082489013671875
76.95446014404297,-4.848936557769775
77.44078826904297,-6.296037197113037
77.91845703125,-7.749364852905273
78.38751220703125,-9.209026336669922
78.84807586669922,-10.674823760986328
79.30082702636719,-12.146918296813965
79.7471694946289,-13.624852180480957
80.18840026855469,-15.108049392700195
80.62519073486328,-16.596229553222656
81.05646514892578,-18.089303970336914
81.47993469238281,-19.587451934814453
81.89382934570312,-21.091848373413086
82.29838562011719,-22.602642059326172
82.69413757324219,-24.118900299072266
83.08238220214844,-25.63977813720703
83.46306610107422,-27.16620635986328
83.83521270751953,-28.69780731201172
84.19805908203125,-30.234630584716797
84.55207061767578,-31.777015686035156
84.89794158935547,-33.32472610473633
85.23614501953125,-34.87710189819336
85.56765747070312,-36.434471130371094
85.89239501953125,-37.99663162231445
86.21051788330078,-39.563209533691406
86.52214050292969,-41.1346549987793
86.82708740234375,-42.71068572998047
87.12565612792969,-44.29136657714844
87.41844177246094,-45.876617431640625
87.7065200805664,-47.465797424316406
87.99040985107422,-49.058860778808594
88.2693862915039,-50.6558837890625
88.54300689697266,-52.25702667236328
88.81183624267578,-53.86219024658203
89.07646942138672,-55.47119903564453
89.33689880371094,-57.08401870727539
89.59351348876953,-58.70051956176758
89.84650421142578,-60.32066345214844
90.09627532958984,-61.94447326660156
90.34320068359375,-63.57168960571289
90.58785247802734,-65.20211029052734
90.8082275390625,-66.6871566772461
91.02659606933594,-68.17491149902344
91.24325561523438,-69.66532897949219
91.45890045166016,-71.15824890136719
91.67381286621094,-72.65373229980469
91.88845825195312,-74.15162658691406
92.10275268554688,-75.65177917480469
92.31683349609375,-77.15445709228516
92.53102111816406,-78.65953063964844
92.74568939208984,-80.16698455810547
92.96113586425781,-81.67672729492188
93.17769622802734,-83.18863677978516
93.39657592773438,-84.70237731933594
93.61946105957031,-86.21768188476562
93.84785461425781,-87.73430633544922
94.08283996582031,-89.25196075439453
94.32550811767578,-90.77025604248047
94.57628631591797,-92.28922271728516
94.83589172363281,-93.80874633789062
95.10458374023438,-95.32847595214844
95.38233184814453,-96.8484878540039
95.66862487792969,-98.36882781982422
95.96305084228516,-99.8891830444336
96.26563262939453,-101.40908813476562
96.57664489746094,-102.92813110351562
96.89705657958984,-104.44564056396484
97.22716522216797,-105.96136474609375
97.56666564941406,-107.47539520263672
97.91522216796875,-108.98774719238281
98.27239990234375,-110.49832916259766
98.63821411132812,-112.00711822509766
99.01264190673828,-113.51399993896484
99.39572143554688,-115.01875305175781
99.78788757324219,-116.52095794677734
100.1890640258789,-118.02044677734375
100.59913635253906,-119.51690673828125
101.0177993774414,-121.00994110107422
101.44603729248047,-122.4984130859375
101.88582611083984,-123.98045349121094
102.33692932128906,-125.45591735839844
102.79650115966797,-126.9255599975586
103.26193237304688,-128.390625
103.73191833496094,-129.8509521484375
104.20712280273438,-131.3045654296875
104.6928482055664,-132.74708557128906
105.1947021484375,-134.17735290527344
105.71099090576172,-135.5973663330078
106.23588562011719,-137.01071166992188
106.7658920288086,-138.41946411132812
107.3012924194336,-139.8225860595703
107.89926147460938,-141.3544158935547
108.51300048828125,-142.87144470214844
109.14160919189453,-144.37693786621094
109.78011322021484,-145.8736114501953
110.4261703491211,-147.3612823486328
111.08184051513672,-148.83792114257812
111.749755859375,-150.30201721191406
112.42961120605469,-151.75486755371094
113.11951446533203,-153.19790649414062
113.81773376464844,-154.63160705566406
114.52446746826172,-156.05516052246094
115.24217224121094,-157.46658325195312
115.97232055664062,-158.86524963378906
116.71520233154297,-160.25164794921875
117.46981048583984,-161.62716674804688
118.23535919189453,-162.99244689941406
119.01155853271484,-164.34774780273438
119.79906463623047,-165.69247436523438
120.59947967529297,-167.02572631835938
121.41283416748047,-168.34774780273438
122.23822021484375,-169.6593780517578
123.07546997070312,-170.96087646484375
123.92408752441406,-172.25247192382812
