left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y
61.07531586139654,249.15145113397526,60.904764050440285,238.5257505640348,61.03327941894531,246.53250122070312
62.67836420090273,249.11763185761583,62.50839455972767,238.4932653814293,62.6365966796875,246.50685119628906
64.27732062129019,249.08420622399956,64.1072273915034,238.46148869390103,64.23564147949219,246.4812469482422
65.87229435409846,249.05002187356195,65.70109386023188,238.43066352448525,65.8304672241211,246.45553588867188
67.46339885212697,249.01699839845838,67.2901459763658,238.3988684482958,67.42118072509766,246.42958068847656
69.05043902762868,248.983325508321,68.87505135242347,238.36803240625449,69.0078125,246.4033660888672
70.63309230281912,248.95104018814945,70.45654975623091,238.33714877200785,70.59027862548828,246.37704467773438
72.21115483778013,248.91843548494012,72.03530526495251,238.306159995234,72.16860961914062,246.35089111328125
73.78528252575721,248.8856510143035,73.60994571761826,238.27525461937591,73.74296569824219,246.3248748779297
75.35558134921799,248.85380588879016,75.18024634848565,238.24536834007242,75.3133544921875,246.29891967773438
76.92175463573986,248.82121052906166,76.746827223359,238.21459588609423,76.87973022460938,246.27308654785156
78.48347561963843,248.78878438066107,78.30952764056153,238.18287875822512,78.4417953491211,246.24746704101562
80.04124197002459,248.7562558240165,79.86757727940976,238.15133632113978,79.99974060058594,246.22195434570312
81.59508380552585,248.72448382691312,81.42203608692239,238.11994887381908,81.5538330078125,246.19659423828125
83.14536388468579,248.69187148126213,82.97200547325421,238.0876804407611,83.10415649414062,246.17124938964844
84.69173302431089,248.66041267443143,84.51791913611261,238.05551564569382,84.65052032470703,246.14590454101562
86.23421101633265,248.6279817767273,86.05899630896867,238.02345260022875,86.19277954101562,246.12042236328125
87.77278821782554,248.59617795870196,87.59596370253917,237.99154578494827,87.7310791015625,246.0947723388672
89.30739624779355,248.5639691863293,89.12916169615086,237.95874970300963,89.26546478271484,246.06898498535156
90.83793695761241,248.53215696828195,90.65882678098853,237.9273859823854,90.7958984375,246.0431365966797
92.3646641171121,248.50023759918852,92.18444700926882,237.89440779757982,92.32247161865234,246.01719665527344
93.88749222464047,248.46830144483556,93.70627482611906,237.86187562398487,93.84516906738281,245.99118041992188
95.40640779429286,248.43646627532897,95.22431363862736,237.83084022184886,95.36397552490234,245.96510314941406
96.92177788174958,248.40379974699718,96.73729526340546,237.79823905536963,96.87889862060547,245.93875122070312
98.43319152381282,248.37170415330846,98.24739898106041,237.7661625133173,98.39010620117188,245.9122772216797
99.94047874934094,248.33895209796944,99.75510220028012,237.73427568542547,99.89759826660156,245.88592529296875
101.44421185026721,248.3054411755067,101.25820014541148,237.70347329085388,101.40129852294922,245.8595428466797
103.08044781007428,248.27023749827998,102.89217375032226,237.66943887658104,103.03711700439453,245.8304901123047
104.7119049755181,248.23395172615324,104.52306897900533,237.63549424943446,104.66856384277344,245.80142211914062
106.33877929064101,248.1968457718956,106.14987255085245,237.60112536681052,106.2955551147461,245.7724151611328
107.96148604151611,248.16064084982796,107.77070596559925,237.56811261386974,107.9179458618164,245.74319458007812
109.57930910385305,248.1241605063691,109.3886565526712,237.53435506328677,109.53591918945312,245.7140655517578
111.19330337192744,248.08781817260515,111.0016335345549,237.5017379170534,111.14979553222656,245.68484497070312
112.80322570921378,248.05151781778528,112.60940620688896,237.46939433759462,112.75933837890625,245.65536499023438
114.40814370678774,248.01487106827105,114.21436371658265,237.43711828690485,114.3643798828125,245.62596130371094
116.0088502879589,247.97810171758323,115.813491561138,237.40494065525584,115.96484375,245.5963897705078
117.605479401896,247.94146391921814,117.40786636397748,237.37275292577394,117.56107330322266,245.56654357910156
119.19727269485612,247.9051065143334,118.99991571553359,237.34053374306114,119.15303039550781,245.53680419921875
120.78499911825071,247.86803584516372,120.58710605650685,237.30836058689079,120.74075317382812,245.50704956054688
122.3687631385573,247.83268037507392,122.16897047322583,237.27627275264754,122.32418060302734,245.47708129882812
123.94774654606522,247.79610705086236,123.74801995478646,237.2451598950404,123.90328216552734,245.4471893310547
125.52251074024387,247.7599949391475,125.32241543374298,237.21309192207664,125.47806549072266,245.4173126220703
127.09352070500391,247.72442161921182,126.89133412080638,237.18152816875363,127.04869842529297,245.38719177246094
128.66059452873037,247.68823557437165,128.45550478763153,237.15008210324916,128.61521911621094,245.35670471191406
130.22314111039663,247.65314598490912,130.01697152647674,237.11915594662315,130.17759704589844,245.3261260986328
131.78098936158935,247.61794109192124,131.5755440695945,237.0867040382649,131.73568725585938,245.2957305908203
133.33515579991067,247.58267328305044,133.1282194810676,237.05631269262884,133.2895965576172,245.2651824951172
134.88523214938826,247.547416381704,134.67701372283395,237.02544522649245,134.83946228027344,245.23451232910156
136.431508078205,247.51277579790718,136.22038755622432,236.99319992180213,136.38516235351562,245.2034912109375
137.97350188048185,247.47881183952063,137.76011538908745,236.96291736166094,137.92669677734375,245.17221069335938
139.51085364672,247.44489666202512,139.29791074522956,236.93223634988408,139.4641876220703,245.1410675048828
141.0447228915356,247.4117397247033,140.82980864528884,236.90164872467346,140.99765014648438,245.10971069335938
142.5746077693122,247.37877494393643,142.3572666116906,236.87038763701108,142.5270233154297,245.0780792236328
144.09979053745428,247.34695658834525,143.88283124280437,236.83956749280028,144.0522918701172,245.0465850830078
145.621475317879,247.31498219460406,145.4030359838097,236.80881945266216,145.5736541748047,245.01495361328125
147.1393503862175,247.28408659899262,146.9185588824565,236.77905926215305,147.0909881591797,244.98306274414062
148.65265349524702,247.25209068049105,148.43216773791852,236.74883543945288,148.60435485839844,244.9512939453125
150.16203521472332,247.22227379218222,149.94213068953573,236.71814286307466,150.11383056640625,244.91969299316406
151.66784112196387,247.19146939339822,151.44694812767415,236.68771476516926,151.61940002441406,244.88803100585938
153.16956137752098,247.16156084427,152.9477458900315,236.6577755774508,153.12088012695312,244.8563232421875
154.79142073000713,247.12932665581002,154.57127443024015,236.62475151181226,154.74307250976562,244.82232666015625
156.40924205695762,247.09827507108278,156.18895197309416,236.59213260990276,156.36080932617188,244.7884063720703
158.02268683638763,247.06717826078824,157.80175457024848,236.55962775704242,157.97406005859375,244.75448608398438
159.63087785587288,247.03585641821695,159.41156235488032,236.52715481043015,159.5825653076172,244.72091674804688
161.23442610868838,247.00642542580476,161.0169280695248,236.49532018784498,161.1864471435547,244.68772888183594
162.83484057701799,246.97662240562417,162.61400884111345,236.46334695678527,162.7860565185547,244.6541290283203
164.43022603482623,246.9469224966994,164.2091473980627,236.43140464514383,164.38131713867188,244.62059020996094
166.02061983023145,246.91706480768497,165.80138919748038,236.3993415242359,165.97206115722656,244.58743286132812
167.60720499173314,246.8873799242683,167.38618857503636,236.36805094862888,167.5581817626953,244.55410766601562
169.18887758925496,246.8581417717976,168.96862431533793,236.3364297284517,169.13995361328125,244.52099609375
170.76625727282436,246.829502774513,170.5470965685774,236.3055136573384,170.71749877929688,244.48814392089844
172.33984771633664,246.7997498278615,172.11891303765842,236.2740092697799,172.29063415527344,244.4551239013672
173.9085792333641,246.77064733453946,173.68782762080042,236.2443995232125,173.8593292236328,244.42222595214844
175.47297068833987,246.74112778760403,175.25229354286506,236.213421118817,175.42367553710938,244.38943481445312
177.03336402047202,246.7128959640478,176.81207044331106,236.18399676256968,176.9838409423828,244.3566436767578
178.5893335023025,246.683138062727,178.36779996815898,236.1522910655498,178.53970336914062,244.32391357421875
180.14107001054165,246.65507698536302,179.91887221470873,236.12227993058565,180.09120178222656,244.2911834716797
181.68831505033313,246.62569006314868,181.46629533670054,236.0910260750201,181.638427734375,244.25857543945312
183.2318641480796,246.59757152176016,183.00965007878253,236.05985323324614,183.18185424804688,244.2260284423828
184.7730569611481,246.56933292390656,184.55086376980546,236.02856724405035,184.7229766845703,244.19354248046875
186.31174638400844,246.54014721699838,186.0909473567057,235.99605275834637,186.26193237304688,244.16131591796875
187.84878861281373,246.51197203710075,187.6292704798889,235.96568027761404,187.7991943359375,244.1293182373047
189.39136093564485,246.48211751349265,189.17159858314886,235.93352459368487,189.3416748046875,244.09718322753906
190.930622826176,246.45398485613106,190.7113048923619,235.90340123894842,190.88096618652344,244.065185546875
192.46459285605894,246.42506590319906,192.24628389925473,235.872556703676,192.4151153564453,244.033447265625
193.99368725797487,246.39646609814758,193.7755566923838,235.8417273352884,193.94419860839844,244.00184631347656
195.51704141729633,246.36745575083918,195.3015203318246,235.81115053889962,195.46810913085938,243.97073364257812
197.03558524831158,246.33757917426357,196.82079794205575,235.78075655483914,196.98680114746094,243.93983459472656
198.54905338209818,246.30800677758964,198.33460326172363,235.7515266585059,198.5003204345703,243.90908813476562
200.0569695805048,246.2795444691825,199.84610274203632,235.72296331134402,200.00901794433594,243.8789520263672
201.5606118975732,246.25101465739056,201.3505783732464,235.69546446719255,201.5128173828125,243.84902954101562
203.17457394843345,246.22185291323754,202.96430869418177,235.6671758292661,203.1266632080078,243.81687927246094
204.78249938870044,246.19433400193827,204.5732609132723,235.6385584107723,204.7347412109375,243.78500366210938
206.38489252232804,246.16725347164925,206.17622154445002,235.61137674534066,206.33717346191406,243.75332641601562
207.98203174228948,246.14167952647279,207.77294427453083,235.5858387036309,207.93409729003906,243.72169494628906
209.57570377157128,246.11695610951114,209.36843496888142,235.56029415602933,209.52806091308594,243.69039916992188
211.16721364581727,246.09361604601023,210.96155616151827,235.53585712271487,211.1197967529297,243.65939331054688
212.75727205643818,246.07164079521712,212.55155899128445,235.51298704613933,212.7096710205078,243.62841796875
214.34892602111123,246.0503583592106,214.1478287872556,235.49285473733946,214.30221557617188,243.59808349609375
215.9344693314911,246.0306006874877,215.73807292321837,235.4725166295168,215.888671875,243.56857299804688
217.51327347021436,246.0132175781631,217.3196397077095,235.45446440747492,217.46791076660156,243.53961181640625
219.0840939306476,245.99714264303822,218.89589300162876,235.43749193340904,219.039794921875,243.5115966796875
220.64779375874912,245.9807447473912,220.46384712967517,235.42060153786878,220.60430908203125,243.48434448242188
222.2041436649989,245.96508336725412,222.02533809951552,235.40386227867754,222.1616973876953,243.45797729492188
223.75250304141758,245.94803775320392,223.58245385852808,235.38742220873166,223.71200561523438,243.43301391601562
225.29412166988746,245.92970128654895,225.13118917154898,235.3734289278286,225.25521850585938,243.40919494628906
226.82631182320796,245.9118371886725,226.677290082615,235.35897955978575,226.79066467285156,243.38751220703125
228.35095412668855,245.89435760621993,228.21676105288827,235.34545482127166,228.31881713867188,243.36807250976562
229.86829850359484,245.87634068427906,229.75068329679996,235.33105855059395,229.8401336669922,243.35110473632812
231.37869962656467,245.8583314124365,231.27908057496276,235.31549212403542,231.35487365722656,243.3367919921875
232.88196968865657,245.83988031267435,232.80132784279294,235.2989457010351,232.86273193359375,243.32525634765625
234.3771256715171,245.82086450649146,234.31936223187043,235.28112654290908,234.3634033203125,243.31703186035156
235.97053216884953,245.80085436112046,235.94159047982615,235.26155741768903,235.9636993408203,243.31263732910156
237.55687401799244,245.7804414460129,237.5542484467368,235.24079252492265,237.55625915527344,243.31224060058594
239.13487860287663,245.75911148799088,239.16065636495554,235.219863313306,239.14085388183594,243.3161163330078
240.7042704475732,245.73809301101093,240.76251683289277,235.19723139873133,240.7176055908203,243.3248291015625
242.26722080061347,245.71716722149853,242.35302831815787,235.17575982424376,242.28659057617188,243.3376007080078
243.82344958722487,245.69527558136656,243.93410238647607,235.1523510493596,243.8480224609375,243.35398864746094
245.37349538928544,245.67457334027299,245.50294352034558,235.12972858411274,245.40174865722656,243.37306213378906
246.91758897905387,245.6524832729427,247.05893351482038,235.1061825136805,246.94786071777344,243.39378356933594
248.45462289812667,245.63089648798834,248.60590723712994,235.08190021042262,248.48638916015625,243.4158477783203
249.984866292084,245.60940455343518,250.14345887333675,235.05668785047578,250.01748657226562,243.43885803222656
251.51002017824788,245.5871058004356,251.66496975882936,235.03235469752553,251.54122924804688,243.4612274169922
253.02746028909738,245.56474071982694,253.17876853448536,235.00748416293453,253.0572967529297,243.4829559326172
254.53808912366756,245.54311184625297,254.68386218242037,234.9823076117718,254.5662384033203,243.5037841796875
256.0428169251541,245.52181314929257,256.17603862273165,234.9562912336734,256.0680236816406,243.52272033691406
257.6388844326725,245.49781269952686,257.76403895922107,234.92837634510204,257.66204833984375,243.54159545898438
259.2264878435273,245.47543792928855,259.34191508691623,234.89990024532034,259.2474060058594,243.55889892578125
260.80632799600755,245.4537478226829,260.91032086177495,234.87267844121607,260.8247985839844,243.57440185546875
262.3776044426294,245.43145224535542,262.4722092642775,234.84435945146336,262.3940734863281,243.5884246826172
263.94023960113145,245.40997084739803,264.0265985924196,234.81742963299888,263.9549865722656,243.6011505126953
265.49506425622354,245.3905696106497,265.5706956071007,234.78947108728624,265.50775146484375,243.6122283935547
267.0417903151728,245.3704328843835,267.1070717309357,234.76194085897131,267.05255126953125,243.62173461914062
268.58046791842486,245.35049431825266,268.6364320847429,234.73437653127343,268.58953857421875,243.6298370361328
270.11049967416585,245.3330657556904,270.1581311863634,234.7060404418846,270.11810302734375,243.63668823242188
271.6331665246185,245.31338722476764,271.6707193952251,234.67931041703034,271.6390686035156,243.64205932617188
273.14812674155354,245.2972891026269,273.17314091773983,234.65262988707292,273.1520080566406,243.64561462402344
274.65543141147333,245.2786710904548,274.6665537441627,234.6271478237142,274.6571350097656,243.64718627929688
276.24811280253704,245.2606696723128,276.24586297072,234.60014840245557,276.2477722167969,243.6468505859375
277.8312868715381,245.24147019233226,277.8181123480348,234.57339978550618,277.8293151855469,243.6448974609375
279.4056906910165,245.22301450012733,279.38124901452676,234.5482158596654,279.4020690917969,243.64129638671875
280.97075376230674,245.20768017294543,280.93948128733837,234.52250092574087,280.9661560058594,243.63671875
282.5271579567804,245.18991974807494,282.488452229393,234.49790835496552,282.5215148925781,243.63108825683594
284.07518237963245,245.17202037695031,284.029283081573,234.4742129446343,284.06854248046875,243.62445068359375
285.6149484166364,245.15520785283488,285.55792929957454,234.4513286111736,285.60675048828125,243.6162567138672
287.146000120109,245.1340882380249,287.07710864242557,234.42845941450574,287.13616943359375,243.60641479492188
288.6697633965562,245.1141555644007,288.5812448693437,234.4057771304263,288.6571960449219,243.59384155273438
290.1852732755124,245.08756934610523,290.0736224337673,234.38550142827242,290.1695251464844,243.57806396484375
291.691822071799,245.06217610871082,291.563886769308,234.36422394418,291.6738586425781,243.56007385253906
293.2764756854066,245.03043423134744,293.1398246353911,234.34343651424052,293.2574157714844,243.53982543945312
294.8519615938204,244.99878279858922,294.7066932253538,234.3230062612754,294.8318176269531,243.51840209960938
296.4173653085874,244.97042150460555,296.267775185931,234.301878654013,296.3966979980469,243.4964599609375
297.97277767086155,244.94280208417788,297.8240794451659,234.282122257724,297.9523010253906,243.47476196289062
299.5199376542552,244.92030400004404,299.37044127476975,234.26127522137284,299.4993591308594,243.45306396484375
301.05845852428286,244.89896687694187,300.9056817780828,234.24181084685756,301.03741455078125,243.43101501464844
302.58790366339446,244.87773794548468,302.4348476729636,234.2244032782029,302.5668029785156,243.40904235839844
304.1085364148105,244.86213488300413,303.9541348150665,234.20821064803337,304.087158203125,243.3870086669922
305.6211872168327,244.8458848034129,305.4629594125259,234.19431579229007,305.59918212890625,243.3645477294922
307.12568000406793,244.82958564047692,306.9612375493672,234.18361137537607,307.1026916503906,243.34132385253906
308.7051201314746,244.81762041929244,308.5307495453544,234.173809269841,308.6805114746094,243.3154754638672
310.27475341664825,244.80366422247803,310.0934385825065,234.16611332535626,310.2489318847656,243.2887420654297
311.83620481649217,244.79213716472998,311.64016766704935,234.16076368656255,311.8079528808594,243.25999450683594
313.3888017863564,244.78441418897785,313.1760465517831,234.1558617375596,313.357666015625,243.22897338867188
314.93261260544136,244.77620462548984,314.70387806173426,234.1510957796734,314.8985900878906,243.19580078125
316.46792605482085,244.76853389919611,316.22146144768936,234.1481306866581,316.43060302734375,243.16024780273438
317.9949865563475,244.7619942089429,317.72739040165635,234.14599954108184,317.9536437988281,243.12185668945312
319.5139338263629,244.75418238143445,319.2220362571338,234.14753749676942,319.4678649902344,243.08018493652344
321.02426623206424,244.7459413038346,320.708769191238,234.15112542840876,320.97332763671875,243.0353546142578
322.60492692474963,244.73774693753765,322.2653290366722,234.15496240361432,322.5486755371094,242.98480224609375
324.17681893783816,244.729166774404,323.82012209970026,234.15710884358245,324.1161804199219,242.93191528320312
325.746619281955,244.72123787656255,325.3650047126541,234.15398915453358,325.6799621582031,242.8754425048828
327.3193286583281,244.7163045050517,326.90551333662677,234.14876363542976,327.2448425292969,242.8141632080078
328.89532006932615,244.7116795599428,328.45081091008944,234.13853530843173,328.8127746582031,242.7482452392578
330.4595136901361,244.70973013154102,329.9840452401028,234.12944136064107,330.36822509765625,242.6783447265625
332.012783557336,244.71143864127615,331.4973323154035,234.12005803894976,331.9101867675781,242.60330200195312
333.5554498247287,244.71625007070284,332.99100498653036,234.1058734106012,333.438720703125,242.52198791503906
335.0918588533178,244.72298505462493,334.44909662491017,234.08976951007784,334.9532775878906,242.43043518066406
336.6241431137712,244.7279960905475,335.87186233860587,234.0660253462424,336.4545593261719,242.3245086669922
338.22455989699216,244.73045572597826,337.34533839476927,234.03601248572403,338.0162048339844,242.1961212158203
339.82227515511386,244.7255764701524,338.78197553084226,234.0101518937546,339.5621337890625,242.04603576660156
341.412529720919,244.71674223381817,340.2050926175995,233.99541918890165,341.09234619140625,241.8737030029297
343.003527184687,244.71952136684766,341.599728436213,233.98239893250658,342.6055908203125,241.6758575439453
344.58850168170403,244.72398493975146,342.98961859251057,233.96341509806683,344.1025390625,241.45343017578125
346.17031188899125,244.71983704755144,344.3636802527452,233.9225771669117,345.58233642578125,241.20582580566406
347.82564894937224,244.69526389795635,345.78274644274137,233.8641340498945,347.113037109375,240.9171142578125
349.46848065057594,244.62389677060904,347.1869654600504,233.75692521121394,348.6236572265625,240.59996032714844
351.10854757927535,244.50833843728714,348.5622138472074,233.61820474798805,350.1132507324219,240.2516632080078
352.7346414606618,244.35631789478114,349.9336057303531,233.4651739971004,351.58184814453125,239.87396240234375
354.3642688080554,244.16961997351578,351.2762647958659,233.30061696230896,353.02716064453125,239.4633331298828
356.05681247492134,243.9450847455161,352.67445455522545,233.10912136308278,354.5130920410156,238.99951171875
357.74482155952904,243.6770619015121,354.0463884476563,232.87557230059906,355.97216796875,238.4999237060547
359.4177996743462,243.36054440070407,355.4066359291734,232.6161594670262,357.4036865234375,237.9654998779297
361.07007660258074,242.986430013821,356.73727019223463,232.2857781438525,358.8069763183594,237.3972930908203
362.7858907398472,242.5206333793397,358.07793531176293,231.8882511018313,360.2369384765625,236.7641143798828
364.48824862746034,242.00990859302357,359.38874991522573,231.44466288198984,361.63140869140625,236.09104919433594
366.1675295747205,241.44539925557535,360.6538128676059,230.92094336524698,362.9896240234375,235.37948608398438
367.7997619676133,240.83284036760733,361.9013024539508,230.34749600414625,364.31317138671875,234.6349334716797
369.3974016961407,240.15797642337466,363.12190251517853,229.74457806553337,365.6012268066406,233.85870361328125
371.0196799130179,239.38049330424712,364.3484714511101,229.0654672759611,366.9036865234375,233.01634216308594
372.5989242317291,238.5246342879078,365.54686860596144,228.3697331412358,368.165283203125,232.14022827148438
374.12074925026894,237.61231057901384,366.70793768547026,227.62547610861435,369.3863220214844,231.23390197753906
375.59134982438553,236.654906368543,367.8451994770325,226.8553232260893,370.5679626464844,230.29986572265625
377.07669414960134,235.61028339232593,368.9995539112415,226.03579690620793,371.75323486328125,229.29995727539062
378.51418518455273,234.52617587577944,370.11472802931854,225.1798190513561,372.8951721191406,228.27371215820312
379.9215768454398,233.39074131046723,371.197021209044,224.31470515543276,373.99053955078125,227.22076416015625
381.28746934173205,232.21219747853777,372.22919273600303,223.4140835993174,375.0380554199219,226.14227294921875
382.6434827117225,230.9530053048333,373.28022286577726,222.46166635216713,376.0763244628906,224.9973907470703
383.9502663994273,229.6346983813192,374.26837828663173,221.47284573099864,377.0621337890625,223.82798767089844
385.1920538118959,228.27049373990366,375.2162523520233,220.46096777022888,377.9950256347656,222.63632202148438
386.4188721721883,226.7937629361726,376.1534633129417,219.39442330911018,378.9031677246094,221.3764190673828
387.5666312410653,225.299727407985,377.02841967016,218.28120861071986,379.755126953125,220.0972137451172
388.6585912692958,223.77068128901345,377.8615874070974,217.15076694706,380.5507507324219,218.799560546875
389.70121443396334,222.19792725514483,378.6322317328871,215.98513396219363,381.2923889160156,217.4782257080078
390.6871495520602,220.5797206642307,379.36793721865865,214.79472989042932,381.98126220703125,216.13034057617188
391.60243529547853,218.91075733877446,380.04620527765525,213.56604583459236,382.6172790527344,214.75515747070312
392.45174556515866,217.19634114791765,380.6903963534506,212.30773078760288,383.2008361816406,213.3511962890625
393.2269114739588,215.4401915272897,381.2785957421169,211.00800012442485,383.7323913574219,211.91822814941406
393.9376356735296,213.62568847716176,381.8288056513171,209.67941367548787,384.2091979980469,210.45518493652344
394.5761265632836,211.76896917396846,382.33622212393186,208.3163513721699,384.6300048828125,208.96337890625
395.1220990462875,209.93372592510568,382.75827425797604,206.96519180708555,384.9815979003906,207.49900817871094
395.592655655421,208.06682752759883,383.1499113359047,205.58852086683856,385.2777099609375,206.0123291015625
395.97934144108893,206.17057989644758,383.46307594676557,204.1824155496507,385.5165710449219,204.50860595703125
396.28134285574833,204.22422135963146,383.7328337676087,202.765633151457,385.69268798828125,202.99343872070312
396.50164444805824,202.2587585849993,383.91256527130554,201.33581743385366,385.8040466308594,201.4744873046875
396.6443523702942,200.2952620452114,384.0382838679962,199.89943369891697,385.8517150878906,199.9563751220703
396.71176844216194,198.3095634915242,384.0743403664817,198.46226474003458,385.8334045410156,198.44100952148438
396.7034872337524,196.3425109561147,384.0614972885391,197.02147095438463,385.7522888183594,196.9306640625
396.6093544994928,194.38699049960528,383.97231749486696,195.58285579028438,385.6100769042969,195.42787170410156
396.4290311769223,192.43805329914812,383.84210793689067,194.147633159049,385.4073181152344,193.93504333496094
396.14624427809787,190.48950892177282,383.6411189410561,192.72414254604726,385.1429748535156,192.4557647705078
395.7705574765864,188.5198892236837,383.3887261306844,191.25132201536132,384.8081970214844,190.9381866455078
395.3107578569407,186.5516177514616,383.05940053893323,189.79951611090158,384.41131591796875,189.4411163330078
394.78250060537397,184.650995227528,382.67301937939453,188.35721106350124,383.9591064453125,187.96359252929688
394.1818094532524,182.76987826896897,382.21851637997105,186.9348450658521,383.4515075683594,186.50558471679688
